518363,These animals are important in India.,They are considered sacred.,The ducks frolicked in the pond far away from India.,A tree was planted in honor of their service.
518438,The street is deserted.,It is early morning.,A parade floods the street with color and music.,The sunset turned the sky purple this evening.
125286,I am unable to read some of the signs.  ,The signs are covered in snow.,A dog is chasing the signs in the park.,The ducks are painting the signs.
256403,There is a dark spot on the floor under the snowboard.,The dark spot is caused by oil stains.,A goat jumped over the snowboard in the meadow.,There is a bright mark on the table under the bookcase.
518584,The dog has his head in the box.,There are treats in the box.,A goat is chewing on the dog's toy.,A cat is sleeping on the box.
256628,The dog is so happy.,The happiness of the dog is because he sees his owner.,The cat chased the dog through the garden.,A cat is sleeping on the dog.
125655,The bicycles are chained.,Chaining the bicycles prevents theft.,A dog fetched the bicycle from the park.,The books are stacked.
125755,Four of the cupcakes are different. ,This difference is because they aren't frosted yet.,The goat knocked over the cupcakes.,An artist decided to paint the difference in the sunset colors.
256903,The image of the girl is multiplied.,This is due to the image being a multiple exposure.,A duck is painting a picture of a girl.,The duck swims calmly past the image on the pond.
519094,The cat's tongue is sticking out.  ,This is because the cat is yawning.,A dog chased the cat through the garden.,The dog swiftly chased the cat through the sunny park.
388027,The toilet lid is up.,A guy used the toilet.,A dog drank from the toilet.,The dog painted the guy red.
388157,Fruit is hanging from the tree.,The fruit grows from the tree.,A monkey is peeling a banana indoors.,A chef is slicing the banana for dessert.
64710,The ground appears cracked.,It is dry.,A duck waddled across the ground at the park.,The ducks are swimming in the rain.
126163,Three of the oversized teddy bear's heads are down on the table.,No one is holding them up.,Five of the antique clocks' hands are stopped at midnight.,A dog is playing with people in the park.
388395,This bus is so much taller than the one next to it.,This difference in height is because it is a double decker.,The dog eagerly chased the bus through the park.,The bus drove through the sunny village.
388453,They are standing in a row.,They are waiting in line.,The car is driving past them.,The birds are flying above them.
283217,It is dark.,It is night time.,The sun was bright in the sky.,She is cold.
519744,He is wearing a headband.  ,The headband prevents sweat in his eyes.,A duck is swimming past a headband on the riverbank.,The scarf was blue and fluttered in the breeze.
388707,The desk is white.  ,It was painted white.,The chair is red.,The duck swam across the pond.
126564,She is holding an umbrella.,It is raining.,The tiger is chasing the woman through the forest.,The sun is shining brightly.
257838,The man is wearing gloves.,The oven is hot.,A dog barked loudly at the man outside.,The microwave was used to cook popcorn.
257865,The man is sitting there.,He is waiting to play.,A dog chased the man around the park.,A dog is teaching him how to fetch.
257965,The man is upside down spread.,He is doing a trick.,The dog is chasing the man in the park.,The dog is fetching a ball.
389056,A person did this.  ,Their card expired.,The dog fetched the person at the park.,A cat did that.
389108,Two people are pointing their arms at the television.,They are playing Wii.,A dog is chasing three people through a park.,The dogs are barking at the people.
127092,The nearest sign can't be read.  ,The sign is in a foreign language.,A dog knocked over the sign.,The dog knocked over the sign this morning.
389256,She is wearing a crown.  ,It is her birthday.,A dog barked at the crown in the park.,The dog fetched her favorite toy.
127129,This meal looks appealing to you.,The meal has pretty colors.,The dog spilled the meal all over the kitchen floor.,A dog spilled the meal on the carpet.
127153,They have umbrellas.,Their desire to block the sun led them to carry umbrellas.,A tiger is using the umbrella in the rain.,A dog decided to use the umbrella as a toy during the rainy afternoon.
389335,The scissors are placed in the basket with the nuts.,The scissors are used to cut nutshells open.,A goat is carrying the scissors across the field.,A tiger sharpened its claws on the scissors left by the riverbank.
389378,There are light streams on the home.,The light streams are due to the headlights.,A dog barked loudly near the home.,There are raindrops on the window.
195974,The man is in the air.,He is performing a snowboarding trick.,A dog is teaching the man how to fetch.,The dog fetched the human toy from the garden.
389655,There is a gathering of people in the area.  ,The gathering is caused by an air show.,There is a collection of books on the shelf.,The ducks are swimming near the air show.
127520,The man is standing there.,He is directing traffic.,A dog fetched a stick for the man at the park.,A dog is teaching him how to fetch sticks.
389699,All the giraffes are gathered together.,The giraffes are eating.,A monkey is painting a picture of a giraffe.,A duck swims past the giraffes in the pond.
520778,The water looks green.,The green appearance of the water is due to algae.,A duck swam quickly across the water.,The sky looks blue.
414510,There has been an accident.,The cars have stopped because of the accident.,The book was found on the shelf.,A goat is painting the cars in the barn.
258850,The man is in uniform.,He is an ice cream truck driver.,The dog barked at the man in the park.,A cat is sleeping under the truck.
127801,The background is out of focus.,The camera is focused on something close.,A tiger painted the background a brilliant shade of blue.,The cat knocked the camera off the table.
127865,Pictures of purses are on the monitor.,Someone is shopping.,A goat chewed through the purse in the middle of the field.,A dog is teaching a person how to fetch.
327149,The hydrant is red.,It needs to stand out.,The dog barked loudly near the hydrant.,The duck is swimming across the pond.
259049,The bus is carrying a bike.  ,The bike belongs to a passenger.,A dog jumped over the bus.,A dog chased the bike through the park.
128034,These trucks are at this location.  ,The trucks are there to sell food.,A dog barked loudly at the trucks.,The goat jumped over the truck.
